activity_ref_key,item_id,item_idx,description,quantity,price,classification,classificationDomain,supplierPartID,manufacturerPartID,manufacturerName,sku,item_expense_category_id,allowable_status,classification_confidence,unspsc_name
5f4a1091-3d43-4c08-8185-38265f9ae324,3dd19606-c1d7-4ae8-9fae-1250da1ed976,8046,"Fudgy brownie bites, perfect for sharing or snacking.",16,4.99,For Official Use Only,Finance,3dd19606-c1d7-4ae8-9fae-1250da1ed976,3dd19606-c1d7-4ae8-9fae-1250da1ed976,Ironclad Tools,3dd19606-c1d7-4ae8-9fae-1250da1ed976,16,39,100,Office Supplies
5f5862af-7641-4822-a4da-460359f0c6f0,c7a681c8-5194-45d7-817b-176bbae0edff,4478,Multiple USB ports for charging devices simultaneously.,12,19.99,Internal Use Only,Pharmaceuticals,c7a681c8-5194-45d7-817b-176bbae0edff,c7a681c8-5194-45d7-817b-176bbae0edff,Evergreen Plastics,c7a681c8-5194-45d7-817b-176bbae0edff,12,52,99,Sports and Recreational Equipment
5f586eed-91f9-411c-b2fa-edade5b7bf07,61951c93-179d-447f-a662-e6f262718afe,11720,Essential survival gear kit for emergencies.,7,59.99,Public,Agriculture,61951c93-179d-447f-a662-e6f262718afe,61951c93-179d-447f-a662-e6f262718afe,Quantum Machinery,61951c93-179d-447f-a662-e6f262718afe,7,81,54,Industrial Machinery
5f5aab43-a8b8-43db-8653-7e1a025ac7a5,2a2c89a4-0763-491e-8a97-600cc195917d,8403,"Sweet and nutritious potatoes, great for roasting.",10,0.89,Internal Use Only,Retail,2a2c89a4-0763-491e-8a97-600cc195917d,2a2c89a4-0763-491e-8a97-600cc195917d,Acme Industries,2a2c89a4-0763-491e-8a97-600cc195917d,10,3,83,Laboratory Instruments
5f66b66b-5ba8-4d53-852f-e5ec3cc95367,08036b44-63ad-40c4-bd8f-94ed7e6382b0,15555,Stylish dish soap dispenser with sponge holder.,13,18.99,For Official Use Only,Telecommunications,08036b44-63ad-40c4-bd8f-94ed7e6382b0,08036b44-63ad-40c4-bd8f-94ed7e6382b0,Starlight Components,08036b44-63ad-40c4-bd8f-94ed7e6382b0,13,126,100,Furniture and Furnishings
5f6c08d4-c07d-4b43-90a4-65b32dc6288a,f74def7d-0007-48f1-95b2-00a1c360cb7a,19083,"The perfect seafood snack, ready to eat and delicious.",9,6.49,Confidential,Construction,f74def7d-0007-48f1-95b2-00a1c360cb7a,f74def7d-0007-48f1-95b2-00a1c360cb7a,Starlight Components,f74def7d-0007-48f1-95b2-00a1c360cb7a,9,27,69,Agricultural Supplies
5f6d92a7-b820-41d5-b1ab-97619fbcabc3,f80d668a-9e01-49fc-a05c-f605aaed865b,102,Compact sterilizer for disinfecting small items.,11,19.99,Restricted,Retail,f80d668a-9e01-49fc-a05c-f605aaed865b,f80d668a-9e01-49fc-a05c-f605aaed865b,Evergreen Plastics,f80d668a-9e01-49fc-a05c-f605aaed865b,11,19,90,Laboratory Instruments
5f6e1cee-f460-403d-826c-14570091512d,4834218e-ce6f-4971-92ea-44079c59248c,17068,"Sustainable tank top made of bamboo cotton, offering breathability and comfort.",13,22.99,Top Secret,Healthcare,4834218e-ce6f-4971-92ea-44079c59248c,4834218e-ce6f-4971-92ea-44079c59248c,Sunrise Textiles,4834218e-ce6f-4971-92ea-44079c59248c,13,108,100,Computer Hardware
5f74bef4-e07d-4784-9a08-a91229f63c33,ea9ad4a9-e94a-4a59-a860-dac38ca03765,9785,Lightweight bike helmet with adjustable fit.,12,34.99,Restricted,Healthcare,ea9ad4a9-e94a-4a59-a860-dac38ca03765,ea9ad4a9-e94a-4a59-a860-dac38ca03765,Sunrise Textiles,ea9ad4a9-e94a-4a59-a860-dac38ca03765,12,94,93,Computer Hardware
5f7593cc-802c-4276-8824-8e9279664ff7,1dbc4ef5-7a15-41be-9a56-7eb2940933d3,17212,Compact charcoal grill perfect for tailgating.,13,89.99,Internal Use Only,Energy,1dbc4ef5-7a15-41be-9a56-7eb2940933d3,1dbc4ef5-7a15-41be-9a56-7eb2940933d3,Ironclad Tools,1dbc4ef5-7a15-41be-9a56-7eb2940933d3,13,66,100,Electrical Components
5f75b164-48a0-4bce-80cd-ce223e6ab9b2,bd063751-702d-4d55-9f33-f71895139158,898,"Savory oatmeal ready to eat, great for breakfast or a snack.",13,1.99,Top Secret,Healthcare,bd063751-702d-4d55-9f33-f71895139158,bd063751-702d-4d55-9f33-f71895139158,Precision Optics,bd063751-702d-4d55-9f33-f71895139158,13,90,100,Computer Hardware
5f81c339-eaa2-4710-8d53-f3eb1aa4fd71,a1dcee8f-5fd1-44fa-8073-806512de3e54,20,Spicy salsa made with fresh ingredients.,14,2.29,Unclassified,Agriculture,a1dcee8f-5fd1-44fa-8073-806512de3e54,a1dcee8f-5fd1-44fa-8073-806512de3e54,Quantum Machinery,a1dcee8f-5fd1-44fa-8073-806512de3e54,14,39,100,Industrial Machinery
5f8ac18a-8f86-4e27-9a3d-3bbe32ae7640,9ecfbfe2-e084-45ad-9351-31b57c23e37e,13525,Durable speaker designed for outdoor use with water resistance.,12,59.99,Unclassified,Technology,9ecfbfe2-e084-45ad-9351-31b57c23e37e,9ecfbfe2-e084-45ad-9351-31b57c23e37e,EcoBuild Systems,9ecfbfe2-e084-45ad-9351-31b57c23e37e,12,6,95,Cleaning Products
5f8b7024-9a58-4b2c-af86-14ecc2ef486f,14fb4361-e93c-4673-af30-f52ef4037e0d,245,Gentle brush for removing loose fur from pets.,15,12.99,Restricted,Telecommunications,14fb4361-e93c-4673-af30-f52ef4037e0d,14fb4361-e93c-4673-af30-f52ef4037e0d,Atlas Engineering,14fb4361-e93c-4673-af30-f52ef4037e0d,15,53,100,Furniture and Furnishings
5f8f4b90-0058-4c90-af87-30885d7e5d7c,83419847-16ca-4181-8bdc-75ff7b2e8edb,1321,Sweet and crunchy roasted almonds.,18,4.99,Restricted,Pharmaceuticals,83419847-16ca-4181-8bdc-75ff7b2e8edb,83419847-16ca-4181-8bdc-75ff7b2e8edb,Acme Industries,83419847-16ca-4181-8bdc-75ff7b2e8edb,18,126,100,Sports and Recreational Equipment
5f935b60-f965-4413-9f9e-fc5fa4c9e892,f10f8e4f-f680-4dd6-a825-fc9d435beb02,10648,Rich and creamy smoked Gouda cheese perfect for snacking.,9,5.49,Sensitive,Government,f10f8e4f-f680-4dd6-a825-fc9d435beb02,f10f8e4f-f680-4dd6-a825-fc9d435beb02,GlobalTech Solutions,f10f8e4f-f680-4dd6-a825-fc9d435beb02,9,19,70,Automotive Parts
5f96cdc8-e5a1-459f-bcbc-f2fb41a5a720,15abbb1f-e92c-4dc6-9731-b5471f98f8ee,15824,"Pasta alternative made from sweet potatoes, gluten-free and rich in flavor.",14,3.79,Top Secret,Pharmaceuticals,15abbb1f-e92c-4dc6-9731-b5471f98f8ee,15abbb1f-e92c-4dc6-9731-b5471f98f8ee,Starlight Components,15abbb1f-e92c-4dc6-9731-b5471f98f8ee,14,77,100,Sports and Recreational Equipment
5f975cfb-8b18-4102-bbae-2ef7bcb9142f,39d92403-b26d-4f45-9ab7-851f0d224770,12335,No-bake energy bites made with peanut butter and oats.,4,5.29,Confidential,Transportation,39d92403-b26d-4f45-9ab7-851f0d224770,39d92403-b26d-4f45-9ab7-851f0d224770,EcoBuild Systems,39d92403-b26d-4f45-9ab7-851f0d224770,4,16,29,Food and Beverage Products
5f993aae-6bac-4d6f-8b4f-bfbc5523ee4b,25f944ed-aa0c-40af-abd7-1e5139cc4047,8982,Essential survival gear kit for emergencies.,7,59.99,Sensitive,Manufacturing,25f944ed-aa0c-40af-abd7-1e5139cc4047,25f944ed-aa0c-40af-abd7-1e5139cc4047,Evergreen Plastics,25f944ed-aa0c-40af-abd7-1e5139cc4047,7,35,55,Construction Materials
5f9b2aec-e735-414d-99c0-523ccbb796d4,1e9b28d8-28fc-45b1-988b-ebf815182c5c,2739,Make delicious ice cream at home with this user-friendly machine.,12,59.99,Top Secret,Construction,1e9b28d8-28fc-45b1-988b-ebf815182c5c,1e9b28d8-28fc-45b1-988b-ebf815182c5c,BlueWave Medical,1e9b28d8-28fc-45b1-988b-ebf815182c5c,12,10,92,Agricultural Supplies
5f9b3f99-789f-44fd-ab47-6dd4d5156a70,b0037fa8-9c50-4c04-bf36-8a9ff8202896,3572,"Roasted pistachios, a healthy and tasty snack.",16,6.99,Internal Use Only,Telecommunications,b0037fa8-9c50-4c04-bf36-8a9ff8202896,b0037fa8-9c50-4c04-bf36-8a9ff8202896,Sunrise Textiles,b0037fa8-9c50-4c04-bf36-8a9ff8202896,16,35,100,Furniture and Furnishings
5f9c185d-5d23-4983-a536-494999bdbe72,49acb778-b72c-4e51-9dc7-800ffc19961d,18987,Safe cleaning solution and tools for electronics screens.,8,15.99,Internal Use Only,Real Estate,49acb778-b72c-4e51-9dc7-800ffc19961d,49acb778-b72c-4e51-9dc7-800ffc19961d,Sunrise Textiles,49acb778-b72c-4e51-9dc7-800ffc19961d,8,118,61,Personal Care Products
5f9dc53d-47a7-4b84-9bc1-7543f3cfc66b,0fa9b82d-703d-4941-ab86-ff287ad73fd3,1812,"All-in-one meal kit including pasta, meatballs, and sauce for a quick dinner.",9,7.99,Restricted,Construction,0fa9b82d-703d-4941-ab86-ff287ad73fd3,0fa9b82d-703d-4941-ab86-ff287ad73fd3,Acme Industries,0fa9b82d-703d-4941-ab86-ff287ad73fd3,9,55,73,Agricultural Supplies
5f9e0e0f-5374-43ed-be02-db0ce7dec497,4abeec60-a377-40d7-8d11-47fab6e0e20d,9034,Durable ceramic bakeware for casseroles and desserts.,12,49.99,Confidential,Insurance,4abeec60-a377-40d7-8d11-47fab6e0e20d,4abeec60-a377-40d7-8d11-47fab6e0e20d,Precision Optics,4abeec60-a377-40d7-8d11-47fab6e0e20d,12,113,98,Clothing and Apparel
5fa10036-21bb-4e5d-8719-284cdca86a5a,dbf27be1-0ec0-497c-984c-93b8f59a74be,18268,Reusable straws that come with a cleaning brush.,12,12.99,Public,Legal,dbf27be1-0ec0-497c-984c-93b8f59a74be,dbf27be1-0ec0-497c-984c-93b8f59a74be,EcoBuild Systems,dbf27be1-0ec0-497c-984c-93b8f59a74be,12,126,95,Safety and Security Equipment
5fa1a467-d8a3-480f-8423-ad2b54cf57d6,6290029a-285d-46c5-897f-175a13218ac1,10276,Video baby monitor with night vision.,12,79.99,For Official Use Only,Manufacturing,6290029a-285d-46c5-897f-175a13218ac1,6290029a-285d-46c5-897f-175a13218ac1,Starlight Components,6290029a-285d-46c5-897f-175a13218ac1,12,123,97,Construction Materials
5fa30133-5acd-4717-9ee3-7388439e9f7a,bb486082-4825-454e-a900-8ae860511ffd,452,Refreshing dessert bars made with pineapple and coconut.,16,3.79,Internal Use Only,Legal,bb486082-4825-454e-a900-8ae860511ffd,bb486082-4825-454e-a900-8ae860511ffd,Vertex Electronics,bb486082-4825-454e-a900-8ae860511ffd,16,86,100,Safety and Security Equipment
5fa48289-8e7e-4b68-9930-2bb83e05c371,5681be14-8b54-4d05-a858-358e77f22263,17588,"Precision pencils for drawing, sketching, and writing.",10,19.99,Top Secret,Energy,5681be14-8b54-4d05-a858-358e77f22263,5681be14-8b54-4d05-a858-358e77f22263,Summit Automotive,5681be14-8b54-4d05-a858-358e77f22263,10,52,83,Electrical Components
5fad88b8-da1d-46b5-ba9d-5c14f0223092,6841b5c6-4976-4bf0-8fb5-c4bd5ed1c710,10091,Multi-function rice cooker for all types of rice recipes.,14,39.99,Confidential,Pharmaceuticals,6841b5c6-4976-4bf0-8fb5-c4bd5ed1c710,6841b5c6-4976-4bf0-8fb5-c4bd5ed1c710,Precision Optics,6841b5c6-4976-4bf0-8fb5-c4bd5ed1c710,14,87,100,Sports and Recreational Equipment
5fb48bd2-48fb-483f-a6be-55b2d81bfe20,7d8378dc-af14-4483-b607-43da1f3b96c6,19871,Hearty tomato soup made from organic ingredients.,10,3.79,Sensitive,Government,7d8378dc-af14-4483-b607-43da1f3b96c6,7d8378dc-af14-4483-b607-43da1f3b96c6,NovaChem Labs,7d8378dc-af14-4483-b607-43da1f3b96c6,10,119,79,Automotive Parts
5fb5899e-072d-4dc0-ac31-cfaee8950953,4ad340ed-eb7c-4857-bfc1-5431cb6750e9,13350,Durable non-stick frying pan for easy cooking and cleaning.,9,39.99,Highly Confidential,Manufacturing,4ad340ed-eb7c-4857-bfc1-5431cb6750e9,4ad340ed-eb7c-4857-bfc1-5431cb6750e9,Acme Industries,4ad340ed-eb7c-4857-bfc1-5431cb6750e9,9,83,76,Construction Materials
5fb6474b-10c4-4df0-adeb-59c5ac03830e,86003614-9dc4-48df-a3bd-353d6619fab0,18401,Comprehensive camera and alert system for home security.,8,299.99,Top Secret,Hospitality,86003614-9dc4-48df-a3bd-353d6619fab0,86003614-9dc4-48df-a3bd-353d6619fab0,Starlight Components,86003614-9dc4-48df-a3bd-353d6619fab0,8,105,64,Telecommunications Equipment
5fb7786d-7a49-4ee9-bdee-5d21930689a0,d084ac56-2928-41fc-9794-e597a9dd66a7,10908,Compact and portable projector for watching videos anywhere.,8,99.99,Proprietary,Automotive,d084ac56-2928-41fc-9794-e597a9dd66a7,d084ac56-2928-41fc-9794-e597a9dd66a7,Evergreen Plastics,d084ac56-2928-41fc-9794-e597a9dd66a7,8,101,61,Packaging Materials
5fb7aa5d-e935-4864-aa9f-2d6cdad1f6d2,7cc0c263-e984-475a-adc0-6446d47c26ed,15066,Timeless black trousers for a smart and sophisticated look.,8,54.99,Restricted,Insurance,7cc0c263-e984-475a-adc0-6446d47c26ed,7cc0c263-e984-475a-adc0-6446d47c26ed,Acme Industries,7cc0c263-e984-475a-adc0-6446d47c26ed,8,101,67,Clothing and Apparel
5fbae540-a857-48d8-a1b8-c6fbe9b9809c,fc24d60b-0126-4b5f-b794-fa6e15c741a4,9675,"Sweet and savory carrots glazed in honey, perfect as a side dish.",13,3.49,Restricted,Entertainment,fc24d60b-0126-4b5f-b794-fa6e15c741a4,fc24d60b-0126-4b5f-b794-fa6e15c741a4,BlueWave Medical,fc24d60b-0126-4b5f-b794-fa6e15c741a4,13,48,100,Printing and Photographic Equipment
5fbd1ee6-376e-4fe5-8873-886c342ef4c0,783f3618-8695-4c99-be44-1396a6d5d8e9,8488,Eco-friendly yoga mat made from sustainable materials.,10,39.99,Internal Use Only,Legal,783f3618-8695-4c99-be44-1396a6d5d8e9,783f3618-8695-4c99-be44-1396a6d5d8e9,Atlas Engineering,783f3618-8695-4c99-be44-1396a6d5d8e9,10,118,78,Safety and Security Equipment
5fbecac9-5cb4-4edc-bb5f-27e9b189c65d,cc7a39f6-72f6-4979-8b2d-ada99f8c5a55,7498,Reusable straws that come with a cleaning brush.,1,12.99,Sensitive,Hospitality,cc7a39f6-72f6-4979-8b2d-ada99f8c5a55,cc7a39f6-72f6-4979-8b2d-ada99f8c5a55,EcoBuild Systems,cc7a39f6-72f6-4979-8b2d-ada99f8c5a55,1,98,5,Telecommunications Equipment
5fc347e5-0571-49e3-acd7-7910d8c9433e,121308ea-5cb5-40bb-9796-06c4e7b5dab0,3508,Roasted chickpeas seasoned for a crunchy snack.,11,2.99,For Official Use Only,Energy,121308ea-5cb5-40bb-9796-06c4e7b5dab0,121308ea-5cb5-40bb-9796-06c4e7b5dab0,Precision Optics,121308ea-5cb5-40bb-9796-06c4e7b5dab0,11,113,87,Electrical Components
5fc39dfb-be8e-4791-a49f-66afccad898b,94d4013c-0567-4424-94ae-cad65b4868d3,7713,A fitted ribbed knit dress that hugs your curves perfectly.,7,59.99,Sensitive,Construction,94d4013c-0567-4424-94ae-cad65b4868d3,94d4013c-0567-4424-94ae-cad65b4868d3,GlobalTech Solutions,94d4013c-0567-4424-94ae-cad65b4868d3,7,90,58,Agricultural Supplies
5fca51c3-c4b4-4f5a-ba21-34ecdb13c400,27b717c3-ce82-4073-bd53-9fc2f64d4571,14112,"Creamy chickpea dip, perfect for veggies or pita.",8,4.29,Public,Energy,27b717c3-ce82-4073-bd53-9fc2f64d4571,27b717c3-ce82-4073-bd53-9fc2f64d4571,Evergreen Plastics,27b717c3-ce82-4073-bd53-9fc2f64d4571,8,24,66,Electrical Components
5fcab435-88b1-4fca-8a64-5531b10c6d82,5c7c91f6-7898-45d1-8f07-3ff38b45e949,17490,Instant mix for delicious pumpkin spice lattes at home.,4,3.29,Internal Use Only,Pharmaceuticals,5c7c91f6-7898-45d1-8f07-3ff38b45e949,5c7c91f6-7898-45d1-8f07-3ff38b45e949,Evergreen Plastics,5c7c91f6-7898-45d1-8f07-3ff38b45e949,4,82,29,Sports and Recreational Equipment
5fcc1aff-78e9-4d6a-8396-81d3f93af035,ded482c1-2056-4131-8e9e-e4859c13ccd3,1546,Fun kit for aspiring explorers with binoculars and a compass.,9,24.99,Highly Confidential,Manufacturing,ded482c1-2056-4131-8e9e-e4859c13ccd3,ded482c1-2056-4131-8e9e-e4859c13ccd3,Atlas Engineering,ded482c1-2056-4131-8e9e-e4859c13ccd3,9,107,72,Construction Materials
5fcd249b-6931-46f1-a861-6411e6c01590,8d34c045-3dc6-4ea7-a05f-127e5e4e8e88,1486,"Nutritious chia seed pudding in vanilla flavor, ready to eat.",8,3.99,Sensitive,Telecommunications,8d34c045-3dc6-4ea7-a05f-127e5e4e8e88,8d34c045-3dc6-4ea7-a05f-127e5e4e8e88,NovaChem Labs,8d34c045-3dc6-4ea7-a05f-127e5e4e8e88,8,69,63,Furniture and Furnishings
5fcea637-22d8-4e99-a1e9-f968823f3ee7,7046ba6c-4f62-42db-8639-6d0ba4797c17,15894,A healthy mix of assorted dried fruits and nuts for snacking.,7,5.99,Public,Automotive,7046ba6c-4f62-42db-8639-6d0ba4797c17,7046ba6c-4f62-42db-8639-6d0ba4797c17,Atlas Engineering,7046ba6c-4f62-42db-8639-6d0ba4797c17,7,68,52,Packaging Materials
5fcfecba-30e7-4fd5-a17b-8f4f03735499,d01d28dd-1ed8-428a-a778-b89a1267fb4f,8318,Easy-to-use tiebacks for curtains or drapes.,10,12.99,Public,Government,d01d28dd-1ed8-428a-a778-b89a1267fb4f,d01d28dd-1ed8-428a-a778-b89a1267fb4f,EcoBuild Systems,d01d28dd-1ed8-428a-a778-b89a1267fb4f,10,121,77,Automotive Parts
5fcffcab-13d8-45c2-a455-8216e4eba57f,c7bf0a53-18fd-4566-9f04-af329adf4ab6,10869,Add a smoky flavor to your dishes.,8,2.99,Unclassified,Agriculture,c7bf0a53-18fd-4566-9f04-af329adf4ab6,c7bf0a53-18fd-4566-9f04-af329adf4ab6,Summit Automotive,c7bf0a53-18fd-4566-9f04-af329adf4ab6,8,11,60,Industrial Machinery
5fd3cd3e-a9e0-4a0c-a304-1e3e2136c420,85bb1890-a889-4419-ae77-17f67eca02bb,18593,A wholesome granola with bits of apple and a touch of cinnamon.,13,4.49,Confidential,Automotive,85bb1890-a889-4419-ae77-17f67eca02bb,85bb1890-a889-4419-ae77-17f67eca02bb,BlueWave Medical,85bb1890-a889-4419-ae77-17f67eca02bb,13,84,100,Packaging Materials
5fd4bd3d-24cb-44e5-bff2-f97b7e9316b6,0f62fd24-2d52-4aff-acfb-ed3891c8976d,17434,Wi-Fi enabled plug for controlling devices from your smartphone.,5,19.99,Confidential,Hospitality,0f62fd24-2d52-4aff-acfb-ed3891c8976d,0f62fd24-2d52-4aff-acfb-ed3891c8976d,EcoBuild Systems,0f62fd24-2d52-4aff-acfb-ed3891c8976d,5,44,38,Telecommunications Equipment
5fd52a9a-c62a-4b2f-a559-f59b1e1acc0d,4c04ab6d-60ff-4a21-a9bc-f846ec4b3006,14611,"Delicious and hearty black beans, great for soups or salads.",5,1.29,Internal Use Only,Energy,4c04ab6d-60ff-4a21-a9bc-f846ec4b3006,4c04ab6d-60ff-4a21-a9bc-f846ec4b3006,Evergreen Plastics,4c04ab6d-60ff-4a21-a9bc-f846ec4b3006,5,51,38,Electrical Components
5fe05859-f4bd-4ce0-b972-eefb47215944,bff5d044-3b71-45fd-8f31-cee00731c364,6505,"Oven-roasted sliced turkey, perfect for sandwiches.",12,5.49,Unclassified,Entertainment,bff5d044-3b71-45fd-8f31-cee00731c364,bff5d044-3b71-45fd-8f31-cee00731c364,BlueWave Medical,bff5d044-3b71-45fd-8f31-cee00731c364,12,28,94,Printing and Photographic Equipment
5fe0e516-d6bc-4065-9a0d-9265535dac06,2a5ac72b-60d7-4328-be9b-845e3f0ee6c7,13403,"Flavorful mustard with a tangy kick, perfect for hot dogs and sandwiches.",14,2.29,For Official Use Only,Food Services,2a5ac72b-60d7-4328-be9b-845e3f0ee6c7,2a5ac72b-60d7-4328-be9b-845e3f0ee6c7,BlueWave Medical,2a5ac72b-60d7-4328-be9b-845e3f0ee6c7,14,92,100,Software and Licenses
5fe31bf0-c203-454a-920a-3097946f05e3,9445db69-6410-400a-ac8d-edf0ee154089,3651,"Flavorful lentil soup, perfect for a quick meal.",11,2.49,For Official Use Only,Real Estate,9445db69-6410-400a-ac8d-edf0ee154089,9445db69-6410-400a-ac8d-edf0ee154089,EcoBuild Systems,9445db69-6410-400a-ac8d-edf0ee154089,11,95,88,Personal Care Products
5fe4f062-a913-441e-93fb-9e4b10232f72,f208089e-262f-46c8-b026-d00dab427ef0,12070,Durable training soccer ball for practice.,7,19.99,Internal Use Only,Education,f208089e-262f-46c8-b026-d00dab427ef0,f208089e-262f-46c8-b026-d00dab427ef0,Evergreen Plastics,f208089e-262f-46c8-b026-d00dab427ef0,7,79,55,Medical Equipment
5fe58337-03e5-4d2a-ad6a-8967d3ae25bd,e9137895-037b-4fd7-958a-fbcfb027d172,13571,Lightweight and durable tent for camping trips.,8,109.99,Sensitive,Energy,e9137895-037b-4fd7-958a-fbcfb027d172,e9137895-037b-4fd7-958a-fbcfb027d172,Starlight Components,e9137895-037b-4fd7-958a-fbcfb027d172,8,19,61,Electrical Components
5fe7e1af-048d-4c31-a423-a890c0b8773c,165b8e14-ae2b-4320-a62e-0ba3fce9c235,5546,Durable cover to protect your grill from the elements.,12,24.99,Restricted,Real Estate,165b8e14-ae2b-4320-a62e-0ba3fce9c235,165b8e14-ae2b-4320-a62e-0ba3fce9c235,Sunrise Textiles,165b8e14-ae2b-4320-a62e-0ba3fce9c235,12,126,93,Personal Care Products
5fe8a5c9-86c8-4381-9672-fbd8e8577b7f,649846b7-8de8-445d-b01b-6c9e3bf091ac,13333,"Sweet and tender peach slices preserved in syrup, great for desserts.",12,2.59,Unclassified,Government,649846b7-8de8-445d-b01b-6c9e3bf091ac,649846b7-8de8-445d-b01b-6c9e3bf091ac,Precision Optics,649846b7-8de8-445d-b01b-6c9e3bf091ac,12,119,98,Automotive Parts
5fef2290-5761-4c56-ab38-fb657aa060e4,f6c65ee9-4302-4db7-802e-4e7bad06a540,5451,Heavy-duty chain lock for securing bicycles.,13,19.99,Confidential,Manufacturing,f6c65ee9-4302-4db7-802e-4e7bad06a540,f6c65ee9-4302-4db7-802e-4e7bad06a540,Acme Industries,f6c65ee9-4302-4db7-802e-4e7bad06a540,13,58,100,Construction Materials
5ff05923-11da-4680-a889-aeaf9593a946,0eb5cb14-7281-421b-81e3-4bc8881ba4cd,8598,Eco-friendly bamboo cutting boards in various sizes.,19,34.99,Top Secret,Energy,0eb5cb14-7281-421b-81e3-4bc8881ba4cd,0eb5cb14-7281-421b-81e3-4bc8881ba4cd,Sunrise Textiles,0eb5cb14-7281-421b-81e3-4bc8881ba4cd,19,22,100,Electrical Components
5ff25b93-a9ea-4ec8-b9c3-a3952ebe884f,ce8985b7-4e2d-4e70-a9ba-c68fb9c68254,5922,"Fast and compact external solid state drive, 1TB.",4,129.99,Confidential,Hospitality,ce8985b7-4e2d-4e70-a9ba-c68fb9c68254,ce8985b7-4e2d-4e70-a9ba-c68fb9c68254,Ironclad Tools,ce8985b7-4e2d-4e70-a9ba-c68fb9c68254,4,123,33,Telecommunications Equipment
5ff31926-9a6b-4fec-8c54-1fe7e869f0dd,4e4f0ea8-7b1c-4c92-a0a7-be2ecb39272c,2124,Stylish ankle strap heels for a classy look at any event.,14,69.99,Internal Use Only,Retail,4e4f0ea8-7b1c-4c92-a0a7-be2ecb39272c,4e4f0ea8-7b1c-4c92-a0a7-be2ecb39272c,Acme Industries,4e4f0ea8-7b1c-4c92-a0a7-be2ecb39272c,14,93,100,Laboratory Instruments
5ffa157e-9b9f-4914-a971-7041bbc6b0b8,2e417ee6-aa45-4117-b6dd-b76e8133e251,2948,"Grape leaves stuffed with rice and herbs, ready to eat.",14,5.79,Unclassified,Hospitality,2e417ee6-aa45-4117-b6dd-b76e8133e251,2e417ee6-aa45-4117-b6dd-b76e8133e251,Pioneer Manufacturing,2e417ee6-aa45-4117-b6dd-b76e8133e251,14,25,100,Telecommunications Equipment
5ffa3b30-eaa0-4692-8940-f5f561ccd68a,db2c6c3a-7993-45be-a463-089be39201f0,19978,"Sweet and crisp apples, perfect for snacking.",14,1.99,Unclassified,Food Services,db2c6c3a-7993-45be-a463-089be39201f0,db2c6c3a-7993-45be-a463-089be39201f0,Vertex Electronics,db2c6c3a-7993-45be-a463-089be39201f0,14,1,100,Software and Licenses
5ffb7572-019e-4682-b6b4-710bdb3cab87,93fbc4d0-9496-4061-9221-912df81c783f,10900,Lightweight and durable tent for camping trips.,18,109.99,Internal Use Only,Construction,93fbc4d0-9496-4061-9221-912df81c783f,93fbc4d0-9496-4061-9221-912df81c783f,Atlas Engineering,93fbc4d0-9496-4061-9221-912df81c783f,18,5,100,Agricultural Supplies
5ffcc5e7-9d0e-428c-aefa-693cb5661eda,eac296fb-e159-4eb5-9034-45603afb7fbc,6903,Rechargeable lantern with multiple brightness settings for outdoors.,10,34.99,For Official Use Only,Energy,eac296fb-e159-4eb5-9034-45603afb7fbc,eac296fb-e159-4eb5-9034-45603afb7fbc,Starlight Components,eac296fb-e159-4eb5-9034-45603afb7fbc,10,41,82,Electrical Components
5ffd02d7-15ec-42e3-b5e0-c81ea25e8527,fc2d3ecc-3b07-4c32-ba59-8db74aec15cb,13921,Advanced electric toothbrush for effective cleaning.,4,49.99,Proprietary,Telecommunications,fc2d3ecc-3b07-4c32-ba59-8db74aec15cb,fc2d3ecc-3b07-4c32-ba59-8db74aec15cb,Atlas Engineering,fc2d3ecc-3b07-4c32-ba59-8db74aec15cb,4,47,35,Furniture and Furnishings
60013480-e216-49f3-a598-bd9719af99ce,8a153ee3-723d-4901-9651-50180d4136d3,5576,Beautifully crafted jewelry box with compartments for storage.,12,39.99,Sensitive,Food Services,8a153ee3-723d-4901-9651-50180d4136d3,8a153ee3-723d-4901-9651-50180d4136d3,EcoBuild Systems,8a153ee3-723d-4901-9651-50180d4136d3,12,66,98,Software and Licenses
60079978-225b-4969-bafe-6ffa00b45255,51aef2ba-570a-4a63-8e01-fadb3db84fd4,5029,Breathable linen trousers perfect for hot weather.,9,44.99,Confidential,Technology,51aef2ba-570a-4a63-8e01-fadb3db84fd4,51aef2ba-570a-4a63-8e01-fadb3db84fd4,Atlas Engineering,51aef2ba-570a-4a63-8e01-fadb3db84fd4,9,60,70,Cleaning Products
6007a659-967d-448f-8a14-72ca481c0b10,94f6cef0-c8f5-464b-8dff-2452ece81978,9613,Convenient strap for carrying yoga mats to class.,6,14.99,Restricted,Legal,94f6cef0-c8f5-464b-8dff-2452ece81978,94f6cef0-c8f5-464b-8dff-2452ece81978,Precision Optics,94f6cef0-c8f5-464b-8dff-2452ece81978,6,109,51,Safety and Security Equipment
600c0d45-8949-4bbb-a520-e268bd1ec931,be3cc96c-d267-4131-8a2f-78734857a0c9,8962,Soft and breathable pillowcase for body pillows.,11,14.99,Restricted,Food Services,be3cc96c-d267-4131-8a2f-78734857a0c9,be3cc96c-d267-4131-8a2f-78734857a0c9,Sunrise Textiles,be3cc96c-d267-4131-8a2f-78734857a0c9,11,15,84,Software and Licenses
